Entity,Code,Year,Crude birth rate,Crude death rate
Spain,ESP,2006,10.95929758,8.429607497
Spain,ESP,2007,10.97588253,8.587705987
Spain,ESP,2008,11.40031608,8.473246722
Spain,ESP,2009,10.7773273,8.380957725
Spain,ESP,2010,10.41868642,8.232298816
Sri Lanka,LKA,1843,28.2,19
Sri Lanka,LKA,1847,25,13.8
Sri Lanka,LKA,1848,25.2,14.6
Sri Lanka,LKA,1849,22.9,16.8
Sri Lanka,LKA,1850,21.3,14
Sri Lanka,LKA,1851,23.8,14.8
Sri Lanka,LKA,1852,24.6,15.1
Sri Lanka,LKA,1853,24.2,17.1
Sri Lanka,LKA,1854,23.9,29.9
Sri Lanka,LKA,1855,22.9,24.9
Sri Lanka,LKA,1856,24.5,18.1
Sri Lanka,LKA,1857,23.8,15.4
Sri Lanka,LKA,1858,26,17.7
Sri Lanka,LKA,1859,24.4,15.9
Sri Lanka,LKA,1860,27,20.1
Sri Lanka,LKA,1861,24.4,19.5
Sri Lanka,LKA,1862,23.4,16.2
Sri Lanka,LKA,1863,20.7,12.8
Sri Lanka,LKA,1864,22.3,19.5
Sri Lanka,LKA,1865,22,14.8
Sri Lanka,LKA,1866,23.1,18.7
Sri Lanka,LKA,1867,20.4,21.1
Sri Lanka,LKA,1868,26.5,27
Sri Lanka,LKA,1869,25.8,22.2
Sri Lanka,LKA,1870,29.6,18.9
Sri Lanka,LKA,1871,28.6,19.5
Sri Lanka,LKA,1872,28.9,22.2
Sri Lanka,LKA,1873,29.5,20.1
Sri Lanka,LKA,1874,30.2,20.6
Sri Lanka,LKA,1875,27.4,21.7
Sri Lanka,LKA,1876,28.6,23.3
Sri Lanka,LKA,1878,24,27.3
Sri Lanka,LKA,1879,27.1,22.7
Sri Lanka,LKA,1880,28.2,18.8
Sri Lanka,LKA,1881,27.1,27.1
Sri Lanka,LKA,1882,26.6,19.6
Sri Lanka,LKA,1883,29.2,19.1
Sri Lanka,LKA,1884,30.8,22
Sri Lanka,LKA,1885,27.7,28.6
Sri Lanka,LKA,1886,26.6,23.2
Sri Lanka,LKA,1887,32,23.5
Sri Lanka,LKA,1888,31.4,26.1
Sri Lanka,LKA,1889,27.3,28.3
Sri Lanka,LKA,1890,31.9,23
Sri Lanka,LKA,1891,32,28.8
Sri Lanka,LKA,1892,30.4,27.7
Sri Lanka,LKA,1893,31.3,29.6
Sri Lanka,LKA,1894,32.8,27.6
Sri Lanka,LKA,1895,31.4,27.3
Sri Lanka,LKA,1896,31.6,24.9
Sri Lanka,LKA,1897,37.4,23.5
Sri Lanka,LKA,1898,38.7,26.6
Sri Lanka,LKA,1899,32.3,30.3
Sri Lanka,LKA,1900,38.8,28.7
Sri Lanka,LKA,1901,37.5,27.6
Sri Lanka,LKA,1902,38.5,27.5
Sri Lanka,LKA,1903,40,25.9
Sri Lanka,LKA,1904,38.5,24.9
Sri Lanka,LKA,1905,28.7,27.7
Sri Lanka,LKA,1906,36.5,35.1
Sri Lanka,LKA,1907,33.6,30.7
Sri Lanka,LKA,1908,41,30.1
Sri Lanka,LKA,1909,37.5,31
Sri Lanka,LKA,1910,39,27.3
Sri Lanka,LKA,1911,37.9,34.7
Sri Lanka,LKA,1912,33.2,32.3
Sri Lanka,LKA,1913,38.5,28.4
Sri Lanka,LKA,1914,37.9,32
Sri Lanka,LKA,1915,37.3,25.4
Sri Lanka,LKA,1916,39.9,27.4
Sri Lanka,LKA,1917,41.4,25.5
Sri Lanka,LKA,1918,41,33.4
Sri Lanka,LKA,1919,35.9,37.5
Sri Lanka,LKA,1920,36.5,29.5
Sri Lanka,LKA,1921,40.6,31.1
Sri Lanka,LKA,1922,39.1,27.5
Sri Lanka,LKA,1923,38.7,30.3
Sri Lanka,LKA,1924,37.5,25.8
Sri Lanka,LKA,1925,39.9,24.2
Sri Lanka,LKA,1926,42,25.3
Sri Lanka,LKA,1927,41,22.6
Sri Lanka,LKA,1928,41.9,26
Sri Lanka,LKA,1929,38.3,26.2
Sri Lanka,LKA,1930,39,25.5
Sri Lanka,LKA,1931,37.4,22.1
Sri Lanka,LKA,1932,37,20.5
Sri Lanka,LKA,1933,38.6,21.2
Sri Lanka,LKA,1934,37.2,22.9
Sri Lanka,LKA,1935,34.4,36.5
Sri Lanka,LKA,1936,34.1,21.8
Sri Lanka,LKA,1937,37.8,21.7
Sri Lanka,LKA,1938,35.9,21
Sri Lanka,LKA,1939,36,21.7
Sri Lanka,LKA,1940,35.8,20.6
Sri Lanka,LKA,1941,36.5,18.3
Sri Lanka,LKA,1942,36.7,18.1
Sri Lanka,LKA,1943,40.6,20.8
Sri Lanka,LKA,1944,37.1,20.8
Sri Lanka,LKA,1945,36.7,21.5
Sri Lanka,LKA,1946,38.4,19.8
Sri Lanka,LKA,1947,39.4,14
Sri Lanka,LKA,1948,39.7,12.9
Sri Lanka,LKA,1949,39.1,12.3
Sri Lanka,LKA,1950,39.7,12.4
Sri Lanka,LKA,1951,39.8,12.7
Sri Lanka,LKA,1952,38.8,11.8
Sri Lanka,LKA,1953,38.7,10.7
Sri Lanka,LKA,1954,35.7,10.2
Sri Lanka,LKA,1955,37.3,10.8
Sri Lanka,LKA,1956,36.4,9.8
Sri Lanka,LKA,1957,36.5,10.1
Sri Lanka,LKA,1958,35.8,9.7
Sri Lanka,LKA,1959,36.9,9.1
Sri Lanka,LKA,1960,36.6,8.6
Sri Lanka,LKA,1961,35.9,8
Sri Lanka,LKA,1962,35.7,8.5
Sri Lanka,LKA,1963,34.4,8.7
Sri Lanka,LKA,1964,33,8.8
Sri Lanka,LKA,1965,33.1,8.2
Sri Lanka,LKA,1966,32.3,8.3
Sri Lanka,LKA,1967,31.6,7.5
Sri Lanka,LKA,1968,32,7.9
Sri Lanka,LKA,1969,30.4,8.4
Sri Lanka,LKA,1970,29.4,7.5
Sri Lanka,LKA,1971,30.4,7.7
Sri Lanka,LKA,1972,30,8
Sri Lanka,LKA,1973,28,7.7
Sri Lanka,LKA,1974,27.5,9
Sri Lanka,LKA,1975,27.8,8.5
Sri Lanka,LKA,1976,27.8,7.8
Sri Lanka,LKA,1977,27.9,7.4
Sri Lanka,LKA,1978,28.5,6.6
Sri Lanka,LKA,1979,28.9,6.5
Sri Lanka,LKA,1980,28.4,6.2
Sri Lanka,LKA,1981,28.2,5.9
Sri Lanka,LKA,1982,26.8,6.1
Sri Lanka,LKA,1983,26.3,6.2
Sri Lanka,LKA,1984,24.8,6.5
Sri Lanka,LKA,1985,24.3,6.2
Sri Lanka,LKA,1986,22.3,6
Sri Lanka,LKA,1987,21.9,5.9
Sri Lanka,LKA,1988,20.7,5.8
Sri Lanka,LKA,1989,21.3,6.2
Sri Lanka,LKA,1990,20.1,5.7
Sri Lanka,LKA,1991,21.1,5.6
Sri Lanka,LKA,1992,20.1,5.6
Sri Lanka,LKA,1993,19.9,5.7
Sri Lanka,LKA,1994,19.9,5.8
Sri Lanka,LKA,1995,18.6,5.8
Sri Lanka,LKA,1996,18.6,6.7
Sri Lanka,LKA,1997,17.9,6.1
Sri Lanka,LKA,1998,17.5,6
Sri Lanka,LKA,1999,17.3,6
Sri Lanka,LKA,2000,17.3,5.7
Sri Lanka,LKA,2002,19.1,5.8
Sri Lanka,LKA,2003,19.3,5.9
Sri Lanka,LKA,2004,18.8,5.91278621
Sri Lanka,LKA,2005,18.9,6.724546936
Sri Lanka,LKA,2006,18.81045423,5.915348978
Sri Lanka,LKA,2007,19.29103249,5.938320276
Sri Lanka,LKA,2008,18.79263949,5.850761773
Sri Lanka,LKA,2009,18.42753056,5.872127139
Sri Lanka,LKA,2010,17.65191498,6.226843558
Sweden,SWE,1749,33.8,28.1
Sweden,SWE,1750,36.4,26.9
Sweden,SWE,1751,38.7,26.2
Sweden,SWE,1752,35.9,27.3
Sweden,SWE,1753,36.1,24
Sweden,SWE,1754,37.2,26.3
Sweden,SWE,1755,37.5,27.4
Sweden,SWE,1756,36.1,27.7
Sweden,SWE,1757,32.6,29.9
Sweden,SWE,1758,33.4,32.4
Sweden,SWE,1759,33.6,26.3
Sweden,SWE,1760,35.7,24.8
Sweden,SWE,1761,34.8,25.8
Sweden,SWE,1762,35.1,31.2
Sweden,SWE,1763,35,32.9
Sweden,SWE,1764,34.7,27.2
Sweden,SWE,1765,33.4,27.7
Sweden,SWE,1766,33.8,25.1
Sweden,SWE,1767,35.4,25.6
Sweden,SWE,1768,33.6,27.2
Sweden,SWE,1769,33.1,27.2
Sweden,SWE,1770,33,26.1
Sweden,SWE,1771,32.2,27.8
Sweden,SWE,1772,28.9,37.4
Sweden,SWE,1773,25.5,52.5
Sweden,SWE,1774,34.5,22.4
Sweden,SWE,1775,35.6,24.8
Sweden,SWE,1776,32.9,22.5
Sweden,SWE,1777,33,24.9
Sweden,SWE,1778,34.8,26.7
Sweden,SWE,1779,36.7,28.5
Sweden,SWE,1780,35.7,21.7
Sweden,SWE,1781,33.5,25.6
Sweden,SWE,1782,32.1,27.3
Sweden,SWE,1783,30.3,28.1
Sweden,SWE,1784,31.5,29.8
Sweden,SWE,1785,31.4,28.3
Sweden,SWE,1786,32.9,25.9
Sweden,SWE,1787,31.5,24
Sweden,SWE,1788,33.9,26.7
Sweden,SWE,1789,32,33.1
Sweden,SWE,1790,30.5,30.5
Sweden,SWE,1791,32.6,25.5
Sweden,SWE,1792,36.6,23.9
Sweden,SWE,1793,34.4,24.3
Sweden,SWE,1794,33.8,23.6
Sweden,SWE,1795,32,27.9
Sweden,SWE,1796,34.7,24.7
Sweden,SWE,1797,34.8,23.8
Sweden,SWE,1798,33.7,23.1
Sweden,SWE,1799,32,25.2
Sweden,SWE,1800,28.7,31.4
Sweden,SWE,1801,30,26.1
Sweden,SWE,1802,31.7,23.7
Sweden,SWE,1803,31.4,23.8
Sweden,SWE,1804,31.9,24.9
Sweden,SWE,1805,31.7,23.5
Sweden,SWE,1806,30.8,27.5
Sweden,SWE,1807,31.2,26.2
Sweden,SWE,1808,30.4,34.9
Sweden,SWE,1809,26.7,40
Sweden,SWE,1810,33,31.6
Sweden,SWE,1811,35.3,28.8
Sweden,SWE,1812,33.6,30.3
Sweden,SWE,1813,29.7,27.4
Sweden,SWE,1814,31.2,25.1
Sweden,SWE,1815,34.8,23.6
Sweden,SWE,1816,35.3,22.7
Sweden,SWE,1817,33.4,24.3
Sweden,SWE,1818,33.8,24.4
Sweden,SWE,1819,33,27.4
Sweden,SWE,1820,33,24.5
Sweden,SWE,1821,35.4,25.6
Sweden,SWE,1822,35.9,22.6
Sweden,SWE,1823,36.8,21
Sweden,SWE,1824,34.6,20.8
Sweden,SWE,1825,36.5,20.5
Sweden,SWE,1826,34.8,22.6
Sweden,SWE,1827,31.3,23.1
Sweden,SWE,1828,33.6,26.7
Sweden,SWE,1829,34.9,29
Sweden,SWE,1830,32.9,24.1
Sweden,SWE,1831,30.5,26
Sweden,SWE,1832,30.9,23.4
Sweden,SWE,1833,34.1,21.7
Sweden,SWE,1834,33.7,25.7
Sweden,SWE,1835,32.7,18.6
Sweden,SWE,1836,31.8,20
Sweden,SWE,1837,30.8,24.7
Sweden,SWE,1838,29.4,24.1
Sweden,SWE,1839,29.5,23.6
Sweden,SWE,1840,31.4,20.4
Sweden,SWE,1841,30.3,19.4
Sweden,SWE,1842,31.7,21.1
Sweden,SWE,1843,30.8,21.5
Sweden,SWE,1844,32.2,20.3
Sweden,SWE,1845,31.5,18.8
Sweden,SWE,1846,29.9,21.8
Sweden,SWE,1847,29.6,23.7
Sweden,SWE,1848,30.3,19.7
Sweden,SWE,1849,32.8,19.8
Sweden,SWE,1850,31.9,19.8
Sweden,SWE,1851,31.7,20.7
Sweden,SWE,1852,30.7,22.7
Sweden,SWE,1853,31.4,23.7
Sweden,SWE,1854,33.5,19.8
Sweden,SWE,1855,31.8,21.5
Sweden,SWE,1856,31.5,21.8
Sweden,SWE,1857,32.4,27.6
Sweden,SWE,1858,34.8,21.7
Sweden,SWE,1859,35,20.1
Sweden,SWE,1860,34.8,17.7
Sweden,SWE,1861,32.6,18.5
Sweden,SWE,1862,33.4,21.4
Sweden,SWE,1863,33.6,19.3
Sweden,SWE,1864,33.6,20.3
Sweden,SWE,1865,32.8,19.4
Sweden,SWE,1866,33.1,20
Sweden,SWE,1867,30.8,19.6
Sweden,SWE,1868,27.5,21
Sweden,SWE,1869,28.3,22.3
Sweden,SWE,1870,28.8,19.8
Sweden,SWE,1871,30.4,17.2
Sweden,SWE,1872,30,16.3
Sweden,SWE,1873,30.8,17.2
Sweden,SWE,1874,30.9,20.3
Sweden,SWE,1875,31.2,20.3
Sweden,SWE,1876,30.8,19.6
Sweden,SWE,1877,31.1,18.7
Sweden,SWE,1878,29.8,18.1
Sweden,SWE,1879,30.5,16.9
Sweden,SWE,1880,29.4,18.1
Sweden,SWE,1881,29.1,17.7
Sweden,SWE,1882,29.4,17.4
Sweden,SWE,1883,28.9,17.3
Sweden,SWE,1884,30,17.5
Sweden,SWE,1885,29.4,17.8
Sweden,SWE,1886,29.8,16.6
Sweden,SWE,1887,29.7,16.1
Sweden,SWE,1888,28.8,16
Sweden,SWE,1889,27.7,16
Sweden,SWE,1890,28,17.1
Sweden,SWE,1891,28.3,16.8
Sweden,SWE,1892,27,17.9
Sweden,SWE,1893,27.4,16.8
Sweden,SWE,1894,27.1,16.4
Sweden,SWE,1895,27.5,15.2
Sweden,SWE,1896,27.2,15.6
Sweden,SWE,1897,26.7,15.4
Sweden,SWE,1898,27.1,15.1
Sweden,SWE,1899,26.4,17.7
Sweden,SWE,1900,27,16.8
Sweden,SWE,1901,27,16.1
Sweden,SWE,1902,26.5,15.4
Sweden,SWE,1903,25.7,15.1
Sweden,SWE,1904,25.8,15.3
Sweden,SWE,1905,25.7,15.6
Sweden,SWE,1906,25.7,14.4
Sweden,SWE,1907,25.5,14.6
Sweden,SWE,1908,25.7,14.9
Sweden,SWE,1909,25.6,13.7
Sweden,SWE,1910,24.7,14
Sweden,SWE,1911,24,13.8
Sweden,SWE,1912,23.8,14.2
Sweden,SWE,1913,23.2,13.7
Sweden,SWE,1914,22.9,13.8
Sweden,SWE,1915,21.6,14.7
Sweden,SWE,1916,21.2,13.6
Sweden,SWE,1917,20.9,13.4
Sweden,SWE,1918,20.3,18
Sweden,SWE,1919,19.8,14.5
Sweden,SWE,1920,23.6,13.3
Sweden,SWE,1921,21.5,12.4
Sweden,SWE,1922,19.6,12.8
Sweden,SWE,1923,18.9,11.4
Sweden,SWE,1924,18.1,12
Sweden,SWE,1925,17.6,11.7
Sweden,SWE,1926,16.8,11.8
Sweden,SWE,1927,16.1,12.7
Sweden,SWE,1928,16.1,12
Sweden,SWE,1929,15.2,12.2
Sweden,SWE,1930,15.4,11.7
Sweden,SWE,1931,14.8,12.5
Sweden,SWE,1932,14.5,11.6
Sweden,SWE,1933,13.7,11.2
Sweden,SWE,1934,13.7,11.2
Sweden,SWE,1935,13.8,11.7
Sweden,SWE,1936,14.2,12
Sweden,SWE,1937,14.4,12
Sweden,SWE,1938,14.9,11.5
Sweden,SWE,1939,15.4,11.5
Sweden,SWE,1940,15.1,11.4
Sweden,SWE,1941,15.6,11.3
Sweden,SWE,1942,17.7,9.9
Sweden,SWE,1943,19.3,10.2
Sweden,SWE,1944,20.6,11
Sweden,SWE,1945,20.4,10.8
Sweden,SWE,1946,19.7,10.5
Sweden,SWE,1947,18.9,10.8
Sweden,SWE,1948,18.4,9.8
Sweden,SWE,1949,17.4,10
Sweden,SWE,1950,16.5,10
Sweden,SWE,1951,15.6,9.9
Sweden,SWE,1952,15.5,9.6
Sweden,SWE,1953,15.4,9.7
Sweden,SWE,1954,14.6,9.6
Sweden,SWE,1955,14.8,9.5
Sweden,SWE,1956,14.8,9.6
Sweden,SWE,1957,14.6,9.9
Sweden,SWE,1958,14.2,9.6
Sweden,SWE,1959,14.1,9.5
Sweden,SWE,1960,13.7,10
Sweden,SWE,1961,13.9,9.8
Sweden,SWE,1962,14.2,10.2
Sweden,SWE,1963,14.9,10.1
Sweden,SWE,1964,16,10
Sweden,SWE,1965,15.9,10.1
Sweden,SWE,1966,15.8,10.1
Sweden,SWE,1967,15.4,10.1
Sweden,SWE,1968,14.3,10.4
Sweden,SWE,1969,13.5,10.5
Sweden,SWE,1970,13.7,9.9
Sweden,SWE,1971,14.1,10.2
Sweden,SWE,1972,13.8,10.3
Sweden,SWE,1973,13.5,10.5
Sweden,SWE,1974,13.5,10.6
Sweden,SWE,1975,12.6,10.8
Sweden,SWE,1976,12,11
Sweden,SWE,1977,11.6,10.7
Sweden,SWE,1978,11.3,10.8
Sweden,SWE,1979,11.6,11
Sweden,SWE,1980,11.7,11
Sweden,SWE,1981,11.3,11.1
Sweden,SWE,1982,11.1,10.9
Sweden,SWE,1983,11,10.9
Sweden,SWE,1984,11.3,10.9
Sweden,SWE,1985,11.8,11.3
Sweden,SWE,1986,12.2,11.1
Sweden,SWE,1987,12.5,11.1
Sweden,SWE,1988,13.3,11.5
Sweden,SWE,1989,13.7,10.8
Sweden,SWE,1990,14.5,11.1
Sweden,SWE,1991,14.4,11
Sweden,SWE,1992,14.2,10.9
Sweden,SWE,1993,13.5,11.1
Sweden,SWE,1994,12.6,11
Sweden,SWE,1995,11.7,11
Sweden,SWE,1996,10.8,10.6
Sweden,SWE,1997,10.2,10.5
Sweden,SWE,1998,10,10.5
Sweden,SWE,1999,10,10.7
Sweden,SWE,2000,10.2,10.5
Sweden,SWE,2001,10.3,10.5
Sweden,SWE,2002,10.7,10.6
Sweden,SWE,2003,11.1,10.4
Sweden,SWE,2004,11.2,10.1
Sweden,SWE,2005,11.2,10.2
Sweden,SWE,2006,11.66377861,10.04096138
Sweden,SWE,2007,11.74244859,10.02711822
Sweden,SWE,2008,11.85523899,9.918937156
Sweden,SWE,2009,12.02353344,9.687568912
Sweden,SWE,2010,12.33092838,9.648729394
Switzerland,CHE,1870,29.8,25.8
Switzerland,CHE,1871,29,27.6
Switzerland,CHE,1872,29.8,22.2
Switzerland,CHE,1873,29.7,22.7
Switzerland,CHE,1874,30.4,22.3
Switzerland,CHE,1875,31.8,24
Switzerland,CHE,1876,32.8,24.1
Switzerland,CHE,1877,32,23.5
Switzerland,CHE,1878,31.3,23.3
Switzerland,CHE,1879,30.5,22.6
Switzerland,CHE,1880,29.6,21.9
Switzerland,CHE,1881,29.8,22.4
Switzerland,CHE,1882,28.9,21.9
Switzerland,CHE,1883,28.5,20.4
Switzerland,CHE,1884,28.3,20.2
Switzerland,CHE,1885,27.7,21.3
Switzerland,CHE,1886,27.8,20.7
Switzerland,CHE,1887,27.9,20.2
Switzerland,CHE,1888,27.7,19.9
Switzerland,CHE,1889,27.7,20.3
Switzerland,CHE,1890,26.6,20.9
Switzerland,CHE,1891,28.2,20.6
Switzerland,CHE,1892,27.7,19
Switzerland,CHE,1893,27.9,20.1
Switzerland,CHE,1894,27.3,20.1
Switzerland,CHE,1895,27.3,19.2
Switzerland,CHE,1896,28.1,17.8
Switzerland,CHE,1897,28.3,17.7
Switzerland,CHE,1898,28.5,18.3
Switzerland,CHE,1899,29,17.7
Switzerland,CHE,1900,28.6,19.3
Switzerland,CHE,1901,29,18
Switzerland,CHE,1902,28.5,17
Switzerland,CHE,1903,27.4,17.4
Switzerland,CHE,1904,27.3,17.5
Switzerland,CHE,1905,26.9,17.6
Switzerland,CHE,1906,26.9,16.6
Switzerland,CHE,1907,26.2,16.4
Switzerland,CHE,1908,26.4,15.8
Switzerland,CHE,1909,25.5,16.1
Switzerland,CHE,1910,25,15.1
Switzerland,CHE,1911,24.2,15.8
Switzerland,CHE,1912,24.2,14.2
Switzerland,CHE,1913,23.2,14.3
Switzerland,CHE,1914,22.4,13.8
Switzerland,CHE,1915,19.5,13.3
Switzerland,CHE,1916,18.9,13
Switzerland,CHE,1917,18.5,13.7
Switzerland,CHE,1918,18.7,19.3
Switzerland,CHE,1919,18.6,14.2
Switzerland,CHE,1920,20.9,14.4
Switzerland,CHE,1921,20.8,12.8
Switzerland,CHE,1922,19.7,13
Switzerland,CHE,1923,19.4,11.8
Switzerland,CHE,1924,18.9,12.6
Switzerland,CHE,1925,18.5,12.2
Switzerland,CHE,1926,18.3,11.8
Switzerland,CHE,1927,17.5,12.4
Switzerland,CHE,1928,17.4,12
Switzerland,CHE,1929,17.1,12.5
Switzerland,CHE,1930,17.2,11.6
Switzerland,CHE,1931,16.7,12.1
Switzerland,CHE,1932,16.7,12.2
Switzerland,CHE,1933,16.4,11.4
Switzerland,CHE,1934,16.3,11.3
Switzerland,CHE,1935,16,12.1
Switzerland,CHE,1936,15.6,11.4
Switzerland,CHE,1937,14.9,11.3
Switzerland,CHE,1938,15.2,11.6
Switzerland,CHE,1939,15.2,11.8
Switzerland,CHE,1940,15.2,12
Switzerland,CHE,1941,16.9,11.1
Switzerland,CHE,1942,18.4,10.9
Switzerland,CHE,1943,19.2,11
Switzerland,CHE,1944,19.6,12
Switzerland,CHE,1945,20.1,11.6
Switzerland,CHE,1946,20,11.3
Switzerland,CHE,1947,19.4,11.4
Switzerland,CHE,1948,19.2,10.8
Switzerland,CHE,1949,18.4,10.7
Switzerland,CHE,1950,18.1,10.1
Switzerland,CHE,1951,17.2,10.5
Switzerland,CHE,1952,17.4,9.9
Switzerland,CHE,1953,17,10.2
Switzerland,CHE,1954,17,10
Switzerland,CHE,1955,17.1,10.1
Switzerland,CHE,1956,17.4,10.2
Switzerland,CHE,1957,17.7,10
Switzerland,CHE,1958,17.6,9.5
Switzerland,CHE,1959,17.7,9.5
Switzerland,CHE,1960,17.6,9.7
Switzerland,CHE,1961,18.3,9.5
Switzerland,CHE,1962,18.7,9.9
Switzerland,CHE,1963,19.3,10.1
Switzerland,CHE,1964,19.5,9.3
Switzerland,CHE,1965,19.1,9.5
Switzerland,CHE,1966,18.5,9.4
Switzerland,CHE,1967,17.9,9.2
Switzerland,CHE,1968,17.3,9.5
Switzerland,CHE,1969,16.7,9.5
Switzerland,CHE,1970,16,9.2
Switzerland,CHE,1971,15.5,9.3
Switzerland,CHE,1972,14.3,8.8
Switzerland,CHE,1973,13.6,8.9
Switzerland,CHE,1974,13.1,8.8
Switzerland,CHE,1975,12.2,8.7
Switzerland,CHE,1976,11.7,9
Switzerland,CHE,1977,11.5,8.8
Switzerland,CHE,1978,11.3,9.1
Switzerland,CHE,1979,11.3,9
Switzerland,CHE,1980,11.7,9.3
Switzerland,CHE,1981,11.6,9.3
Switzerland,CHE,1982,11.7,9.2
Switzerland,CHE,1983,11.5,9.3
Switzerland,CHE,1984,11.6,9.1
Switzerland,CHE,1985,11.5,9.2
Switzerland,CHE,1986,11.7,9.2
Switzerland,CHE,1987,11.7,9.1
Switzerland,CHE,1988,12.2,9.2
Switzerland,CHE,1989,12.2,9.2
Switzerland,CHE,1990,12.5,9.5
Switzerland,CHE,1991,12.7,9.2
Switzerland,CHE,1992,12.6,9.1
Switzerland,CHE,1993,12.1,9
Switzerland,CHE,1994,12.4,9
Switzerland,CHE,1995,11.7,9
Switzerland,CHE,1996,11.7,8.9
Switzerland,CHE,1997,11.2,8.5
Switzerland,CHE,1998,11.1,8.8
Switzerland,CHE,1999,11,8.7
Switzerland,CHE,2000,10.9,8.7
Switzerland,CHE,2001,10.2,8.5
Switzerland,CHE,2002,9.9,8.5
Switzerland,CHE,2003,9.8,8.6
Switzerland,CHE,2004,9.9,8.1
Switzerland,CHE,2005,9.8,8.2
Switzerland,CHE,2006,9.803799739,8.054987116
Switzerland,CHE,2007,9.865295426,8.090061378
Switzerland,CHE,2008,10.02801374,8.006746102
Switzerland,CHE,2009,10.10946518,8.067840315
Switzerland,CHE,2010,10.22213596,7.986043718
Taiwan,TWN,1906,38.6,33.4
Taiwan,TWN,1907,39.1,32.4
Taiwan,TWN,1908,38.2,31.9
Taiwan,TWN,1909,40.2,31.1
Taiwan,TWN,1910,41.3,27.5
Taiwan,TWN,1911,41.8,26.2
Taiwan,TWN,1912,41.3,25
Taiwan,TWN,1913,40.8,25
Taiwan,TWN,1914,41.4,27.6
Taiwan,TWN,1915,40,31.5
Taiwan,TWN,1916,37.3,28.6
Taiwan,TWN,1917,40.9,27
Taiwan,TWN,1918,39.7,34.1
Taiwan,TWN,1919,38.5,26.8
Taiwan,TWN,1920,39.5,32.1
Taiwan,TWN,1921,42.8,24.2
Taiwan,TWN,1922,41.8,24.6
Taiwan,TWN,1923,39.1,21.3
Taiwan,TWN,1924,41.4,24.5
Taiwan,TWN,1925,40.8,23.9
Taiwan,TWN,1926,43.7,22.4
Taiwan,TWN,1927,43.2,22.1
Taiwan,TWN,1928,43.7,22
Taiwan,TWN,1929,44,21.6
Taiwan,TWN,1930,44.8,19.4
Taiwan,TWN,1931,45.8,21.3
Taiwan,TWN,1932,44,20.4
Taiwan,TWN,1933,44.3,19.7
Taiwan,TWN,1934,44.6,20.5
Taiwan,TWN,1935,44.9,20.3
Taiwan,TWN,1936,43.5,19.8
Taiwan,TWN,1937,44.8,19.7
Taiwan,TWN,1938,43.1,19.7
Taiwan,TWN,1939,43.7,19.8
Taiwan,TWN,1940,43,19.4
Taiwan,TWN,1941,41.1,16.2
Taiwan,TWN,1942,40.3,17.7
Taiwan,TWN,1943,40,18.8
Taiwan,TWN,1947,38.3,18.1
Taiwan,TWN,1948,39.7,14.3
Taiwan,TWN,1949,42.4,13.1
Taiwan,TWN,1950,43.4,11.5
Taiwan,TWN,1951,50,11.6
Taiwan,TWN,1952,46.6,9.9
Taiwan,TWN,1953,45.2,9.4
Taiwan,TWN,1954,44.6,8.2
Taiwan,TWN,1955,45.3,8.6
Taiwan,TWN,1956,44.8,8
Taiwan,TWN,1957,41.4,8.5
Taiwan,TWN,1958,41.7,7.6
Taiwan,TWN,1959,41.2,7.2
Taiwan,TWN,1960,39.5,7
Taiwan,TWN,1961,38.3,6.7
Taiwan,TWN,1962,37.4,6.4
Taiwan,TWN,1963,36.3,6.1
Taiwan,TWN,1964,34.5,5.7
Taiwan,TWN,1965,32.7,5.5
Taiwan,TWN,1966,32.4,5.5
Taiwan,TWN,1967,28.5,5.5
Taiwan,TWN,1968,29.3,5.5
Taiwan,TWN,1969,27.9,5
Taiwan,TWN,1970,27.2,4.9
Taiwan,TWN,1971,25.6,4.8
Taiwan,TWN,1972,24.2,4.7
Taiwan,TWN,1973,23.8,4.8
Taiwan,TWN,1974,23.4,4.8
Taiwan,TWN,1975,23,4.7
Taiwan,TWN,1976,25.9,4.7
Taiwan,TWN,1977,23.8,4.8
Taiwan,TWN,1978,24.1,4.7
Taiwan,TWN,1979,24.4,4.7
Taiwan,TWN,1980,23.4,4.8
Taiwan,TWN,1981,23,4.8
Taiwan,TWN,1982,22.1,4.8
Taiwan,TWN,1983,20.6,4.9
Taiwan,TWN,1984,19.6,4.7
Taiwan,TWN,1985,18,4.8
Taiwan,TWN,1986,15.9,4.9
Taiwan,TWN,1987,16,4.9
Taiwan,TWN,1988,17.2,5.1
Taiwan,TWN,1989,15.7,5.2
Taiwan,TWN,1990,16.6,5.2
Taiwan,TWN,1991,15.7,5.2
Taiwan,TWN,1992,15.5,5.3
Taiwan,TWN,1993,15.6,5.3
Taiwan,TWN,1994,15.3,5.4
Taiwan,TWN,1995,15.5,5.6
Taiwan,TWN,1996,15.2,5.7
Taiwan,TWN,1997,15.1,5.6
Taiwan,TWN,1998,12.4,5.6
Taiwan,TWN,1999,12.9,5.7
Taiwan,TWN,2000,13.8,5.7
Taiwan,TWN,2001,11.7,5.7
Taiwan,TWN,2002,11,5.7
Taiwan,TWN,2003,10,5.8
Taiwan,TWN,2004,9.6,6
Taiwan,TWN,2005,9.1,6.1
Taiwan,TWN,2006,9,6
Taiwan,TWN,2007,9,6.2
Taiwan,TWN,2008,8.6,6.3
Taiwan,TWN,2009,8.3,6.2
