Entity,Code,Year,Urban,Rural
Sierra Leone,SLE,2018,12.046614,7.1712065
Sierra Leone,SLE,2019,12.121651,7.5509715
Sierra Leone,SLE,2020,12.196688,7.940534
Sierra Leone,SLE,2021,12.271725,8.339894
Sierra Leone,SLE,2022,12.346762,8.749051
Sierra Leone,SLE,2023,12.421799,9.168006
Sierra Leone,SLE,2024,12.496836,9.596758
Singapore,SGP,2000,100,
Singapore,SGP,2001,100,
Singapore,SGP,2002,100,
Singapore,SGP,2003,100,
Singapore,SGP,2004,100,
Singapore,SGP,2005,100,
Singapore,SGP,2006,100,
Singapore,SGP,2007,100,
Singapore,SGP,2008,100,
Singapore,SGP,2009,100,
Singapore,SGP,2010,100,
Singapore,SGP,2011,100,
Singapore,SGP,2012,100,
Singapore,SGP,2013,100,
Singapore,SGP,2014,100,
Singapore,SGP,2015,100,
Singapore,SGP,2016,100,
Singapore,SGP,2017,100,
Singapore,SGP,2018,100,
Singapore,SGP,2019,100,
Singapore,SGP,2020,100,
Singapore,SGP,2021,100,
Singapore,SGP,2022,100,
Singapore,SGP,2023,100,
Singapore,SGP,2024,100,
South Africa,ZAF,2000,90.06691,27.854422
South Africa,ZAF,2001,90.0874,28.187117
South Africa,ZAF,2002,90.148186,29.248077
South Africa,ZAF,2003,90.208984,30.326027
South Africa,ZAF,2004,90.2698,31.420969
South Africa,ZAF,2005,90.330635,32.5329
South Africa,ZAF,2006,89.79607,33.661827
South Africa,ZAF,2007,89.01151,34.80774
South Africa,ZAF,2008,88.22659,35.970646
South Africa,ZAF,2009,87.441315,37.150543
South Africa,ZAF,2010,86.65566,38.34743
South Africa,ZAF,2011,85.869644,39.56131
South Africa,ZAF,2012,85.08327,40.79218
South Africa,ZAF,2013,84.29652,42.04004
South Africa,ZAF,2014,83.50941,43.304893
South Africa,ZAF,2015,82.721924,44.586735
South Africa,ZAF,2016,81.93408,45.88557
South Africa,ZAF,2017,81.145874,47.201393
South Africa,ZAF,2018,80.35729,48.53421
South Africa,ZAF,2019,79.56835,49.884018
South Africa,ZAF,2020,78.779045,51.250816
South Africa,ZAF,2021,77.98937,51.927017
South Africa,ZAF,2022,77.19933,51.5772
South Africa,ZAF,2023,76.40893,51.211388
South Africa,ZAF,2024,75.61816,50.82958
South-East Asia (WHO),WHO_SEAR,2000,69.72506,33.462177
South-East Asia (WHO),WHO_SEAR,2001,70.30799,34.77346
South-East Asia (WHO),WHO_SEAR,2002,70.883484,36.09644
South-East Asia (WHO),WHO_SEAR,2003,71.46459,37.45302
South-East Asia (WHO),WHO_SEAR,2004,72.04495,38.832703
South-East Asia (WHO),WHO_SEAR,2005,72.67631,40.351498
South-East Asia (WHO),WHO_SEAR,2006,73.31278,41.906593
South-East Asia (WHO),WHO_SEAR,2007,73.9503,43.486053
South-East Asia (WHO),WHO_SEAR,2008,74.58949,45.090984
South-East Asia (WHO),WHO_SEAR,2009,75.22927,46.718876
South-East Asia (WHO),WHO_SEAR,2010,75.86814,48.36802
South-East Asia (WHO),WHO_SEAR,2011,76.49403,50.05645
South-East Asia (WHO),WHO_SEAR,2012,77.1193,51.775322
South-East Asia (WHO),WHO_SEAR,2013,77.7463,53.52025
South-East Asia (WHO),WHO_SEAR,2014,78.375084,55.291462
South-East Asia (WHO),WHO_SEAR,2015,79.00539,57.089058
South-East Asia (WHO),WHO_SEAR,2016,79.63713,58.91158
South-East Asia (WHO),WHO_SEAR,2017,80.270325,60.759056
South-East Asia (WHO),WHO_SEAR,2018,80.90184,62.63176
South-East Asia (WHO),WHO_SEAR,2019,81.533195,64.52679
South-East Asia (WHO),WHO_SEAR,2020,82.16517,66.444725
South-East Asia (WHO),WHO_SEAR,2021,82.800385,68.40332
South-East Asia (WHO),WHO_SEAR,2022,83.3826,70.29163
South-East Asia (WHO),WHO_SEAR,2023,83.96012,72.19823
South-East Asia (WHO),WHO_SEAR,2024,85.01898,74.30921
Spain,ESP,2000,99.575,98.66765
Spain,ESP,2001,99.575,98.66765
Spain,ESP,2002,99.6175,98.66765
Spain,ESP,2003,99.66,98.66765
Spain,ESP,2004,99.7025,98.66765
Spain,ESP,2005,99.745,98.66765
Spain,ESP,2006,99.7875,98.66765
Spain,ESP,2007,99.83,98.66765
Spain,ESP,2008,99.8725,98.66765
Spain,ESP,2009,99.915,98.66765
Spain,ESP,2010,99.93009,98.66765
Spain,ESP,2011,99.93009,98.66765
Spain,ESP,2012,99.912575,98.66765
Spain,ESP,2013,99.875336,98.66765
Spain,ESP,2014,99.838104,98.66765
Spain,ESP,2015,99.838104,98.66765
Spain,ESP,2016,99.81721,98.65985
Spain,ESP,2017,99.7963,98.652054
Spain,ESP,2018,99.775406,98.64426
Spain,ESP,2019,99.7545,98.63646
Spain,ESP,2020,99.733604,98.62866
Spain,ESP,2021,99.7127,98.620865
Spain,ESP,2022,99.6918,98.61307
Spain,ESP,2023,99.6709,98.60527
Spain,ESP,2024,99.65,98.59747
Sri Lanka,LKA,2000,86.52373,35.87837
Sri Lanka,LKA,2001,86.535736,36.011475
Sri Lanka,LKA,2002,86.54775,36.14458
Sri Lanka,LKA,2003,86.55976,36.27769
Sri Lanka,LKA,2004,86.57178,36.410797
Sri Lanka,LKA,2005,86.583786,36.543903
Sri Lanka,LKA,2006,87.01595,36.67701
Sri Lanka,LKA,2007,87.44824,36.810116
Sri Lanka,LKA,2008,87.88064,36.943222
Sri Lanka,LKA,2009,88.313156,37.076332
Sri Lanka,LKA,2010,88.74579,37.20944
Sri Lanka,LKA,2011,89.178535,37.342545
Sri Lanka,LKA,2012,89.611404,37.47565
Sri Lanka,LKA,2013,90.04439,37.608757
Sri Lanka,LKA,2014,90.477486,37.741863
Sri Lanka,LKA,2015,90.910706,37.874973
Sri Lanka,LKA,2016,91.34403,38.00808
Sri Lanka,LKA,2017,91.77748,38.141186
Sri Lanka,LKA,2018,91.66773,38.274292
Sri Lanka,LKA,2019,89.357,38.4074
Sri Lanka,LKA,2020,87.04562,38.540504
Sri Lanka,LKA,2021,84.73361,38.673615
Sri Lanka,LKA,2022,82.42095,38.80672
Sri Lanka,LKA,2023,80.10764,38.939827
Sri Lanka,LKA,2024,80.10764,38.939827
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2000,41.99654,5.997544
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2001,41.930893,6.1803427
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2002,42.19534,6.443716
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2003,42.472473,6.7174354
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2004,42.884518,7.00168
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2005,43.291805,7.295923
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2006,43.73068,7.628076
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2007,44.19672,7.998098
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2008,44.692924,8.391823
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2009,45.22041,8.801068
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2010,45.777832,9.222946
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2011,46.120773,9.527935
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2012,46.758224,9.974591
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2013,47.42995,10.437427
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2014,48.13684,10.920954
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2015,48.88777,11.427164
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2016,49.613483,11.935273
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2017,50.29012,12.459847
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2018,51.101982,13.000665
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2019,51.499367,13.547792
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2020,51.50937,14.106548
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2021,51.534645,14.679565
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2022,51.55948,15.189481
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2023,51.546276,15.730728
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2024,51.604813,16.20676
Suriname,SUR,2000,62.319645,30.315693
Suriname,SUR,2001,62.3743,30.840258
Suriname,SUR,2002,62.42895,31.36482
Suriname,SUR,2003,62.483604,31.889383
Suriname,SUR,2004,62.538254,32.413948
Suriname,SUR,2005,62.592907,32.93851
Suriname,SUR,2006,62.64756,33.463074
Suriname,SUR,2007,62.702213,33.98764
Suriname,SUR,2008,62.756866,34.512203
Suriname,SUR,2009,62.81152,35.036766
Suriname,SUR,2010,62.866173,35.56133
Suriname,SUR,2011,62.920826,36.08589
Suriname,SUR,2012,62.97548,36.61046
Suriname,SUR,2013,63.030132,37.13502
Suriname,SUR,2014,63.084785,37.659584
Suriname,SUR,2015,63.13944,38.184147
Suriname,SUR,2016,63.194088,38.70871
Suriname,SUR,2017,63.24874,39.233276
Suriname,SUR,2018,63.303394,39.75784
Suriname,SUR,2019,63.358047,40.282402
Suriname,SUR,2020,63.4127,40.806965
Suriname,SUR,2021,63.4127,40.806965
Suriname,SUR,2022,63.4127,40.806965
Suriname,SUR,2023,63.4127,40.806965
Suriname,SUR,2024,63.4127,40.806965
Tanzania,TZA,2000,5.7553387,0
Tanzania,TZA,2001,5.824976,0
Tanzania,TZA,2002,5.8946137,0
Tanzania,TZA,2003,5.9642515,0
Tanzania,TZA,2004,8.837732,0
Tanzania,TZA,2005,11.775931,0
Tanzania,TZA,2006,14.77885,0.3584705
Tanzania,TZA,2007,17.846487,1.2839293
Tanzania,TZA,2008,20.978842,2.291472
Tanzania,TZA,2009,24.175917,3.381098
Tanzania,TZA,2010,27.43771,4.552808
Tanzania,TZA,2011,30.764221,5.8066015
Tanzania,TZA,2012,34.155453,7.142479
Tanzania,TZA,2013,37.6114,8.56044
Tanzania,TZA,2014,40.93876,10.060484
Tanzania,TZA,2015,41.362347,11.642612
Tanzania,TZA,2016,41.78594,13.306825
Tanzania,TZA,2017,42.20953,15.05312
Tanzania,TZA,2018,42.63312,16.881498
Tanzania,TZA,2019,43.05671,18.791962
Tanzania,TZA,2020,43.4803,20.458918
Tanzania,TZA,2021,43.903893,21.041197
Tanzania,TZA,2022,44.32748,21.623476
Tanzania,TZA,2023,44.751072,22.205755
Tanzania,TZA,2024,45.174664,22.788034
Togo,TGO,2000,23.073347,3.6270118
Togo,TGO,2001,23.597885,3.853772
Togo,TGO,2002,24.12555,4.0800166
Togo,TGO,2003,24.656338,4.305745
Togo,TGO,2004,25.190254,4.5309587
Togo,TGO,2005,25.727295,4.7556562
Togo,TGO,2006,26.267462,4.9798384
Togo,TGO,2007,26.810755,5.2035046
Togo,TGO,2008,27.357174,5.426656
Togo,TGO,2009,27.90672,5.6492906
Togo,TGO,2010,28.459389,5.8714104
Togo,TGO,2011,29.015186,6.0930142
Togo,TGO,2012,29.574108,6.3141026
Togo,TGO,2013,30.136156,6.5346756
Togo,TGO,2014,30.701332,6.7547326
Togo,TGO,2015,31.269632,6.974274
Togo,TGO,2016,31.841059,7.1933002
Togo,TGO,2017,32.41561,7.4118104
Togo,TGO,2018,32.99329,7.6298056
Togo,TGO,2019,33.574093,7.8472843
Togo,TGO,2020,34.158024,8.064248
Togo,TGO,2021,34.27101,8.290156
Togo,TGO,2022,34.384,8.516065
Togo,TGO,2023,34.49699,8.741974
Togo,TGO,2024,34.609978,8.967882
Tonga,TON,2000,49.95528,23.028625
Tonga,TON,2001,49.95528,23.028625
Tonga,TON,2002,49.95528,23.028625
Tonga,TON,2003,49.95528,23.028625
Tonga,TON,2004,49.95528,23.028625
Tonga,TON,2005,50.0038,23.035904
Tonga,TON,2006,50.052315,23.043182
Tonga,TON,2007,50.100834,23.05046
Tonga,TON,2008,50.14935,23.057741
Tonga,TON,2009,50.19787,23.06502
Tonga,TON,2010,50.246384,23.072298
Tonga,TON,2011,50.294903,23.079576
Tonga,TON,2012,50.34342,23.086855
Tonga,TON,2013,50.391937,23.094133
Tonga,TON,2014,50.440453,23.101412
Tonga,TON,2015,50.48897,23.108692
Tonga,TON,2016,50.537487,23.11597
Tonga,TON,2017,50.586006,23.12325
Tonga,TON,2018,50.63452,23.130527
Tonga,TON,2019,50.68304,23.137806
Tonga,TON,2020,50.731556,23.145084
Tonga,TON,2021,50.780075,23.152363
Tonga,TON,2022,50.82859,23.159643
Tonga,TON,2023,50.87711,23.166922
Tonga,TON,2024,50.87711,23.166922
Trinidad and Tobago,TTO,2005,72.97913,64.9416
Trinidad and Tobago,TTO,2006,72.97913,64.9416
Trinidad and Tobago,TTO,2007,72.97913,64.9416
Trinidad and Tobago,TTO,2008,72.97913,64.9416
Trinidad and Tobago,TTO,2009,72.97913,64.9416
Trinidad and Tobago,TTO,2010,72.98613,64.951126
Trinidad and Tobago,TTO,2011,72.993126,64.960655
Trinidad and Tobago,TTO,2012,73.00013,64.970184
Trinidad and Tobago,TTO,2013,73.007126,64.979706
Trinidad and Tobago,TTO,2014,73.01413,64.989235
Trinidad and Tobago,TTO,2015,73.021126,64.998764
Trinidad and Tobago,TTO,2016,73.02813,65.00829
Trinidad and Tobago,TTO,2017,73.035126,65.01782
Trinidad and Tobago,TTO,2018,73.04212,65.02734
Trinidad and Tobago,TTO,2019,73.049126,65.03687
Trinidad and Tobago,TTO,2020,73.05612,65.0464
Trinidad and Tobago,TTO,2021,73.063126,65.05593
Trinidad and Tobago,TTO,2022,73.07012,65.06546
Trinidad and Tobago,TTO,2023,73.077126,65.07498
Trinidad and Tobago,TTO,2024,73.08412,65.08451
Tunisia,TUN,2000,87.90623,57.435635
Tunisia,TUN,2001,87.92365,57.860443
Tunisia,TUN,2002,87.94108,58.285248
Tunisia,TUN,2003,87.958496,58.710056
Tunisia,TUN,2004,87.97592,59.13486
Tunisia,TUN,2005,87.99335,59.55967
Tunisia,TUN,2006,88.01077,59.984474
Tunisia,TUN,2007,88.0282,60.409283
Tunisia,TUN,2008,88.04562,60.834087
Tunisia,TUN,2009,88.06304,61.258892
Tunisia,TUN,2010,88.08047,61.6837
Tunisia,TUN,2011,88.09789,62.108505
Tunisia,TUN,2012,88.11532,61.84068
Tunisia,TUN,2013,88.132744,61.563442
Tunisia,TUN,2014,86.599915,61.27679
Tunisia,TUN,2015,84.732185,60.980732
Tunisia,TUN,2016,82.8637,60.675262
Tunisia,TUN,2017,80.99448,60.360382
Tunisia,TUN,2018,79.124504,60.036095
Tunisia,TUN,2019,77.253784,59.702393
Tunisia,TUN,2020,75.382324,59.35928
Tunisia,TUN,2021,73.510124,59.00676
Tunisia,TUN,2022,71.63717,58.644825
Tunisia,TUN,2023,69.76347,58.273483
Tunisia,TUN,2024,67.88903,57.892727
Turkmenistan,TKM,2000,86.081345,53.778637
Turkmenistan,TKM,2001,86.081345,55.564747
Turkmenistan,TKM,2002,86.081345,57.37729
Turkmenistan,TKM,2003,86.081345,59.216846
Turkmenistan,TKM,2004,86.081345,61.08403
Turkmenistan,TKM,2005,87.01908,63.01581
Turkmenistan,TKM,2006,87.95682,64.97405
Turkmenistan,TKM,2007,88.894554,66.959015
Turkmenistan,TKM,2008,89.83229,68.97095
Turkmenistan,TKM,2009,90.77003,71.01012
Turkmenistan,TKM,2010,91.51857,73.076775
Turkmenistan,TKM,2011,92.4689,75.171196
Turkmenistan,TKM,2012,93.41953,77.29364
Turkmenistan,TKM,2013,94.37047,79.44438
Turkmenistan,TKM,2014,95.32171,81.623695
Turkmenistan,TKM,2015,96.27325,83.83186
Turkmenistan,TKM,2016,96.68681,86.06916
Turkmenistan,TKM,2017,96.84558,88.33588
Turkmenistan,TKM,2018,97.00255,90.43629
Turkmenistan,TKM,2019,96.99274,90.85767
Turkmenistan,TKM,2020,96.982925,91.27906
Turkmenistan,TKM,2021,96.973114,91.70045
Turkmenistan,TKM,2022,96.9633,92.12183
Turkmenistan,TKM,2023,96.95349,92.34755
Turkmenistan,TKM,2024,96.94368,92.34755
Turks and Caicos Islands,TCA,2000,46.542835,
Turks and Caicos Islands,TCA,2001,46.542835,
Turks and Caicos Islands,TCA,2002,46.542835,
Turks and Caicos Islands,TCA,2003,46.542835,
Turks and Caicos Islands,TCA,2004,46.542835,
Turks and Caicos Islands,TCA,2005,46.542835,
Turks and Caicos Islands,TCA,2006,46.542835,
Turks and Caicos Islands,TCA,2007,46.542835,
Turks and Caicos Islands,TCA,2008,46.542835,
Turks and Caicos Islands,TCA,2009,46.542835,
Turks and Caicos Islands,TCA,2010,46.542835,
Turks and Caicos Islands,TCA,2011,46.542835,
Turks and Caicos Islands,TCA,2012,46.542835,
Turks and Caicos Islands,TCA,2013,46.542835,
Turks and Caicos Islands,TCA,2014,46.542835,
Turks and Caicos Islands,TCA,2015,46.542835,
Turks and Caicos Islands,TCA,2016,46.542835,55.65155
Turks and Caicos Islands,TCA,2017,46.542835,55.65155
Turks and Caicos Islands,TCA,2018,46.542835,55.65155
Turks and Caicos Islands,TCA,2019,46.542835,55.65155
Turks and Caicos Islands,TCA,2020,46.542835,55.65155
Turks and Caicos Islands,TCA,2021,46.542835,55.65155
Turks and Caicos Islands,TCA,2022,46.542835,55.65155
Turks and Caicos Islands,TCA,2023,46.542835,55.65155
Turks and Caicos Islands,TCA,2024,46.542835,55.65155
Tuvalu,TUV,2000,10.456407,5.32389
Tuvalu,TUV,2001,10.453118,5.325954
Tuvalu,TUV,2002,10.449831,5.3280177
Tuvalu,TUV,2003,10.446543,5.330082
Tuvalu,TUV,2004,10.443255,5.3321457
Tuvalu,TUV,2005,10.439967,5.33421
Tuvalu,TUV,2006,10.43668,5.3362737
Tuvalu,TUV,2007,10.433392,5.3383374
Tuvalu,TUV,2008,10.430103,5.3404016
Tuvalu,TUV,2009,10.426816,5.3424654
Tuvalu,TUV,2010,10.423528,5.344529
Tuvalu,TUV,2011,10.42024,5.3465934
Tuvalu,TUV,2012,10.416952,5.348657
Tuvalu,TUV,2013,10.413664,5.350721
Tuvalu,TUV,2014,10.410377,5.352785
Tuvalu,TUV,2015,10.407088,5.354849
Tuvalu,TUV,2016,10.403801,5.3569126
Tuvalu,TUV,2017,10.400513,5.358977
Tuvalu,TUV,2018,10.397224,5.3610406
Tuvalu,TUV,2019,10.393937,5.3631043
Tuvalu,TUV,2020,10.390649,5.3651686
Tuvalu,TUV,2021,10.387362,5.3672323
Tuvalu,TUV,2022,10.384073,5.369296
Tuvalu,TUV,2023,10.380785,5.3713603
Tuvalu,TUV,2024,10.377498,5.373424
Uganda,UGA,2000,16.613924,0.1814659
Uganda,UGA,2001,17.815495,0.45738888
Uganda,UGA,2002,19.018633,0.7443437
Uganda,UGA,2003,20.22334,1.0423304
Uganda,UGA,2004,21.429615,1.3513489
Uganda,UGA,2005,22.637459,1.6713992
Uganda,UGA,2006,23.84687,2.0024812
Uganda,UGA,2007,25.05785,2.3445954
Uganda,UGA,2008,26.270397,2.697741
Uganda,UGA,2009,27.484514,3.0619187
Uganda,UGA,2010,28.7002,3.4371283
Uganda,UGA,2011,29.917452,3.8233695
Uganda,UGA,2012,31.136272,4.2206426
Uganda,UGA,2013,32.356663,4.6289477
Uganda,UGA,2014,33.578617,5.0482845
Uganda,UGA,2015,34.802143,5.478653
Uganda,UGA,2016,36.027237,5.9200535
Uganda,UGA,2017,37.253902,6.3724856
Uganda,UGA,2018,38.482132,6.83595
Uganda,UGA,2019,39.71193,7.310446
Uganda,UGA,2020,39.8616,7.795974
Uganda,UGA,2021,39.887527,8.292533
Uganda,UGA,2022,39.913456,8.800124
Uganda,UGA,2023,39.939384,9.3187475
Uganda,UGA,2024,39.96531,9.848403
Ukraine,UKR,2000,94.5967,8.608666
Ukraine,UKR,2001,94.56933,8.62552
Ukraine,UKR,2002,94.541954,8.642372
Ukraine,UKR,2003,94.51458,8.659225
Ukraine,UKR,2004,94.20141,17.475904
Ukraine,UKR,2005,93.63394,26.32677
Ukraine,UKR,2006,93.066795,35.211826
Ukraine,UKR,2007,92.49996,44.131065
Ukraine,UKR,2008,91.93344,53.08449
Ukraine,UKR,2009,91.36723,62.072105
Ukraine,UKR,2010,90.80134,71.09391
Ukraine,UKR,2011,90.235756,80.149895
Ukraine,UKR,2012,89.67049,88.76112
Ukraine,UKR,2013,89.10554,88.93091
Ukraine,UKR,2014,88.54089,88.77363
Ukraine,UKR,2015,88.51517,88.6151
Ukraine,UKR,2016,88.48944,88.45532
Ukraine,UKR,2017,88.463715,88.294304
Ukraine,UKR,2018,88.43799,88.13204
Ukraine,UKR,2019,88.41226,87.96853
Ukraine,UKR,2020,88.386536,87.803764
Ukraine,UKR,2021,88.36081,87.637764
Ukraine,UKR,2022,88.33508,87.47051
Ukraine,UKR,2023,88.30936,87.22717
Ukraine,UKR,2024,88.28363,86.88624
United States,USA,2000,96.447044,
United States,USA,2001,96.447044,
United States,USA,2002,96.447044,
United States,USA,2003,96.447044,
United States,USA,2004,96.447044,
United States,USA,2005,96.447044,
United States,USA,2006,96.447044,
United States,USA,2007,96.447044,
United States,USA,2008,96.447044,
United States,USA,2009,96.447044,
United States,USA,2010,96.53508,
United States,USA,2011,96.62314,
United States,USA,2012,96.71123,
United States,USA,2013,96.79935,
United States,USA,2014,96.88749,
United States,USA,2015,96.97566,
United States,USA,2016,97.063866,
United States,USA,2017,97.15209,
United States,USA,2018,97.24034,
United States,USA,2019,97.32862,
United States,USA,2020,97.41693,
United States,USA,2021,97.505264,
United States,USA,2022,97.59363,
United States,USA,2023,97.68202,
United States,USA,2024,97.68202,
Upper-middle-income countries,OWID_UMC,2000,81.29847,
Upper-middle-income countries,OWID_UMC,2001,81.334145,
Upper-middle-income countries,OWID_UMC,2002,81.354355,
Upper-middle-income countries,OWID_UMC,2003,81.3759,
Upper-middle-income countries,OWID_UMC,2004,81.40565,
Upper-middle-income countries,OWID_UMC,2005,81.471466,
Upper-middle-income countries,OWID_UMC,2006,81.51224,
Upper-middle-income countries,OWID_UMC,2007,81.54621,
Upper-middle-income countries,OWID_UMC,2008,81.56804,
Upper-middle-income countries,OWID_UMC,2009,81.584114,
Upper-middle-income countries,OWID_UMC,2010,81.602905,
Upper-middle-income countries,OWID_UMC,2011,81.83247,
Upper-middle-income countries,OWID_UMC,2012,82.054535,
Upper-middle-income countries,OWID_UMC,2013,82.34835,
Upper-middle-income countries,OWID_UMC,2014,82.64234,
Upper-middle-income countries,OWID_UMC,2015,82.94342,
Upper-middle-income countries,OWID_UMC,2016,83.24319,
Upper-middle-income countries,OWID_UMC,2017,83.54416,
Upper-middle-income countries,OWID_UMC,2018,83.843216,
Upper-middle-income countries,OWID_UMC,2019,84.12927,
Upper-middle-income countries,OWID_UMC,2020,84.40182,
Upper-middle-income countries,OWID_UMC,2021,84.660225,
Upper-middle-income countries,OWID_UMC,2022,84.90245,
Upper-middle-income countries,OWID_UMC,2023,85.12766,51.107586
Upper-middle-income countries,OWID_UMC,2024,85.15028,62.38161
Uruguay,URY,2000,93.96363,
Uruguay,URY,2001,93.96363,
Uruguay,URY,2002,93.96363,
Uruguay,URY,2003,93.96363,
Uruguay,URY,2004,93.96363,
Uruguay,URY,2005,94.00638,
Uruguay,URY,2006,94.04913,
Uruguay,URY,2007,94.09189,
Uruguay,URY,2008,94.13464,
Uruguay,URY,2009,94.1774,
Uruguay,URY,2010,94.22015,
Uruguay,URY,2011,94.2629,
Uruguay,URY,2012,94.30566,
Uruguay,URY,2013,94.34841,
Uruguay,URY,2014,94.39117,
Uruguay,URY,2015,94.43392,
Uruguay,URY,2016,94.47667,
Uruguay,URY,2017,94.519424,
Uruguay,URY,2018,94.56218,
Uruguay,URY,2019,94.588745,
Uruguay,URY,2020,94.588745,
Uruguay,URY,2021,94.588745,
Uruguay,URY,2022,94.588745,
Uruguay,URY,2023,94.588745,
Uruguay,URY,2024,94.588745,
Uzbekistan,UZB,2000,84.207756,27.705048
Uzbekistan,UZB,2001,84.43809,29.51952
Uzbekistan,UZB,2002,84.668686,31.349144
Uzbekistan,UZB,2003,84.89954,33.193924
Uzbekistan,UZB,2004,85.13066,35.053856
Uzbekistan,UZB,2005,85.36204,36.928944
Uzbekistan,UZB,2006,85.59367,38.819183
Uzbekistan,UZB,2007,85.82557,40.724575
Uzbekistan,UZB,2008,86.05773,42.645123
Uzbekistan,UZB,2009,86.290146,44.580826
Uzbekistan,UZB,2010,86.52283,46.53168
Uzbekistan,UZB,2011,86.75576,48.49769
Uzbekistan,UZB,2012,86.98896,50.47885
Uzbekistan,UZB,2013,87.22242,52.475166
Uzbekistan,UZB,2014,87.45614,54.486637
Uzbekistan,UZB,2015,87.69012,56.51326
Uzbekistan,UZB,2016,87.924355,58.555035
Uzbekistan,UZB,2017,88.15885,60.611965
Uzbekistan,UZB,2018,88.39361,62.68405
Uzbekistan,UZB,2019,88.57479,64.76816
Uzbekistan,UZB,2020,88.64441,66.75038
Uzbekistan,UZB,2021,88.71403,68.7406
Uzbekistan,UZB,2022,88.783646,70.73878
Uzbekistan,UZB,2023,88.85326,72.74485
Uzbekistan,UZB,2024,88.922874,74.7588
Vanuatu,VUT,2000,37.470287,11.804191
Vanuatu,VUT,2001,37.470287,11.804191
Vanuatu,VUT,2002,37.470287,11.804191
Vanuatu,VUT,2003,37.470287,11.804191
Vanuatu,VUT,2004,37.470287,11.804191
Vanuatu,VUT,2005,37.50948,11.836486
Vanuatu,VUT,2006,37.548676,11.86878
Vanuatu,VUT,2007,37.587868,11.901075
Vanuatu,VUT,2008,37.627064,11.933371
Vanuatu,VUT,2009,37.66626,11.965665
Vanuatu,VUT,2010,37.705452,11.99796
Vanuatu,VUT,2011,37.744648,12.030255
Vanuatu,VUT,2012,37.783844,12.06255
Vanuatu,VUT,2013,37.823036,12.094845
Vanuatu,VUT,2014,37.862232,12.12714
Vanuatu,VUT,2015,37.90143,12.159434
Vanuatu,VUT,2016,37.94062,12.19173
Vanuatu,VUT,2017,37.979816,12.224025
Vanuatu,VUT,2018,38.019012,12.256319
Vanuatu,VUT,2019,38.058205,12.288614
Vanuatu,VUT,2020,38.0974,12.3209095
Vanuatu,VUT,2021,38.136597,12.353204
Vanuatu,VUT,2022,38.17579,12.385499
Vanuatu,VUT,2023,38.214985,12.417794
Vanuatu,VUT,2024,38.254177,12.4500885
Vietnam,VNM,2000,73.29914,36.74889
Vietnam,VNM,2001,73.40438,37.175648
Vietnam,VNM,2002,73.50962,37.602406
Vietnam,VNM,2003,73.61486,38.029167
Vietnam,VNM,2004,73.7201,38.455925
Vietnam,VNM,2005,73.82534,38.882683
Vietnam,VNM,2006,73.93058,39.309444
Vietnam,VNM,2007,74.03582,39.736202
Vietnam,VNM,2008,74.14105,40.16296
Vietnam,VNM,2009,74.24629,40.589718
Vietnam,VNM,2010,74.35153,41.01648
Vietnam,VNM,2011,74.45677,41.443237
Vietnam,VNM,2012,74.56201,41.869995
Vietnam,VNM,2013,74.66725,42.296757
Vietnam,VNM,2014,74.77249,42.723515
Vietnam,VNM,2015,74.87773,43.150272
Vietnam,VNM,2016,74.98297,43.577034
Vietnam,VNM,2017,75.0882,44.00379
Vietnam,VNM,2018,75.19344,44.43055
Vietnam,VNM,2019,75.29868,44.85731
Vietnam,VNM,2020,75.40392,45.28407
Vietnam,VNM,2021,75.50916,45.710827
Vietnam,VNM,2022,75.6144,46.13759
Vietnam,VNM,2023,75.71964,46.564346
Vietnam,VNM,2024,75.82488,46.991104
Wallis and Futuna,WLF,2000,,69.13153
Wallis and Futuna,WLF,2001,,69.13153
Wallis and Futuna,WLF,2002,,69.120476
Wallis and Futuna,WLF,2003,,69.10941
Wallis and Futuna,WLF,2004,,69.09836
Wallis and Futuna,WLF,2005,,69.087296
Wallis and Futuna,WLF,2006,,69.07624
