Entity,Code,Year,2010,2005,2000,1995,1990,1985,1980,1975,1970,1965,1960,1955,1950,1945,1940,1935,1930,1925
Slovenia,SVN,18,,,0.00603,0.00523,0.00708,0.00788,0.01057,0.02144,0.04286,0.06639,,,,,,,,
Slovenia,SVN,19,,,,0.01186,0.01361,0.01431,0.01938,0.03772,0.06917,0.10635,,,,,,,,
Slovenia,SVN,20,,,,0.01935,0.0189,0.02008,0.03078,0.05346,0.09382,0.13413,,,,,,,,
Slovenia,SVN,21,,,,0.02774,0.02903,0.02785,0.0384,0.064,0.1021,0.14286,,,,,,,,
Slovenia,SVN,22,,,,0.04426,0.04064,0.04072,0.04446,0.06812,0.10205,0.14154,,,,,,,,
Slovenia,SVN,23,,,,0.05442,0.05378,0.05598,0.05413,0.07697,0.10341,0.13741,0.15272,,,,,,,
Slovenia,SVN,24,,,,,0.07088,0.07236,0.06587,0.08926,0.10991,0.1265,0.13426,,,,,,,
Slovenia,SVN,25,,,,,0.08197,0.08435,0.07557,0.09454,0.10612,0.12256,0.1236,,,,,,,
Slovenia,SVN,26,,,,,0.10036,0.09649,0.09559,0.10007,0.10996,0.10807,0.1113,,,,,,,
Slovenia,SVN,27,,,,,0.11524,0.11483,0.10596,0.10129,0.10097,0.09509,0.10186,,,,,,,
Slovenia,SVN,28,,,,,0.12248,0.12397,0.12672,0.1083,0.09995,0.08814,0.08331,0.0827,,,,,,
Slovenia,SVN,29,,,,,,0.12969,0.12489,0.11229,0.09137,0.07893,0.06989,0.07168,,,,,,
Slovenia,SVN,30,,,,,,0.12712,0.13315,0.10441,0.09082,0.06774,0.05566,0.05654,,,,,,
Slovenia,SVN,31,,,,,,0.12134,0.11687,0.10265,0.07885,0.061,0.04822,0.0487,,,,,,
Slovenia,SVN,32,,,,,,0.112,0.10859,0.09802,0.06751,0.05044,0.03995,0.0378,,,,,,
Slovenia,SVN,33,,,,,,0.09755,0.09452,0.09403,0.06258,0.04503,0.03457,0.03322,0.03585,,,,,
Slovenia,SVN,34,,,,,,,0.08051,0.07804,0.05537,0.0374,0.02697,0.02698,0.02859,,,,,
Slovenia,SVN,35,,,,,,,0.06717,0.0684,0.04622,0.03147,0.02495,0.02277,0.02314,,,,,
Slovenia,SVN,36,,,,,,,0.05692,0.05345,0.03878,0.02343,0.01923,0.01521,0.01873,,,,,
Slovenia,SVN,37,,,,,,,0.04749,0.04099,0.03393,0.02367,0.01634,0.01197,0.01407,,,,,
Slovenia,SVN,38,,,,,,,0.0352,0.03281,0.02743,0.0159,0.01059,0.00904,0.00949,0.01042,,,,
Slovenia,SVN,39,,,,,,,,0.02482,0.02074,0.01168,0.00886,0.00718,0.00637,0.00821,,,,
Slovenia,SVN,40,,,,,,,,0.01888,0.01577,0.00942,0.00676,0.00599,0.00584,0.00649,,,,
Slovenia,SVN,41,,,,,,,,0.0125,0.00945,0.00709,0.00413,0.00304,0.00378,0.00302,,,,
Slovenia,SVN,42,,,,,,,,0.00853,0.00578,0.00509,0.00302,0.00153,0.00228,0.00215,,,,
Slovenia,SVN,43,,,,,,,,0.00503,0.00384,0.00333,0.00171,0.00153,0.00198,0.00152,0.00234,,,
Slovenia,SVN,44,,,,,,,,,0.00138,0.00182,0.00092,0.00083,0.00051,0.00088,0.00115,,,
Slovenia,SVN,45,,,,,,,,,0.00094,0.00088,0.00059,0.00006,0.00053,0.00033,0.00068,,,
Slovenia,SVN,46,,,,,,,,,0.00058,0.00038,0.00026,0.00019,0.00007,0.00022,0.00015,,,
Slovenia,SVN,47,,,,,,,,,0.00015,0,0.00013,0,0.00007,0,0.00008,,,
Slovenia,SVN,48,,,,,,,,,0.00007,0.00013,0.00013,0,0,0.00034,0,0.00004,,
Slovenia,SVN,49,,,,,,,,,,0.00006,0,0,0,0,0,0,,
Slovenia,SVN,50,,,,,,,,,,0.00005,0.00001,0,0,0,0,0,,
Slovenia,SVN,51,,,,,,,,,,0.00003,0.00002,0,0,0,0,0,,
Slovenia,SVN,52,,,,,,,,,,0.00004,0.00001,0,0,0,0,0,,
Slovenia,SVN,53,,,,,,,,,,0.00001,0,0,0,0,0,0,0,
Slovenia,SVN,54,,,,,,,,,,,0,0,0,0,0,0,0,
Slovenia,SVN,55,,,,,,,,,,,0,0,0,0,0,0,0,
South Korea,KOR,12,0,0,0,0,0,,,,,,,,,,,,,
South Korea,KOR,13,,0,0.00001,0.00001,0.00001,,,,,,,,,,,,,
South Korea,KOR,14,,0.00004,0.00006,0.00009,0.00008,,,,,,,,,,,,,
South Korea,KOR,15,,0.00006,0.00017,0.00023,0.00017,0.00015,,,,,,,,,,,,
South Korea,KOR,16,,0.00013,0.00041,0.00053,0.00043,0.00063,,,,,,,,,,,,
South Korea,KOR,17,,0.0003,0.00063,0.00111,0.00096,0.00172,,,,,,,,,,,,
South Korea,KOR,18,,,0.00088,0.00192,0.00182,0.0034,,,,,,,,,,,,
South Korea,KOR,19,,,0.00216,0.00401,0.00551,0.00589,,,,,,,,,,,,
South Korea,KOR,20,,,0.00301,0.00574,0.00822,0.00727,0.01054,,,,,,,,,,,
South Korea,KOR,21,,,0.00313,0.00694,0.01158,0.01185,0.01449,,,,,,,,,,,
South Korea,KOR,22,,,0.00358,0.00824,0.01441,0.01665,0.0197,,,,,,,,,,,
South Korea,KOR,23,,,,0.00927,0.01687,0.02063,0.02696,,,,,,,,,,,
South Korea,KOR,24,,,,0.01081,0.02183,0.02702,0.03589,,,,,,,,,,,
South Korea,KOR,25,,,,0.01257,0.0281,0.03684,0.04692,0.09929,,,,,,,,,,
South Korea,KOR,26,,,,0.01507,0.03542,0.05138,0.06902,0.10861,,,,,,,,,,
South Korea,KOR,27,,,,0.02014,0.04302,0.06791,0.09299,0.12355,,,,,,,,,,
South Korea,KOR,28,,,,,0.05096,0.08269,0.10675,0.13435,,,,,,,,,,
South Korea,KOR,29,,,,,0.05762,0.10067,0.11887,0.1283,,,,,,,,,,
South Korea,KOR,30,,,,,0.06493,0.11339,0.12888,0.12169,0.12786,,,,,,,,,
South Korea,KOR,31,,,,,0.07393,0.11274,0.13319,0.11928,0.09679,,,,,,,,,
South Korea,KOR,32,,,,,0.07783,0.10307,0.12367,0.10774,0.0771,,,,,,,,,
South Korea,KOR,33,,,,,,0.09199,0.10764,0.08629,0.06133,,,,,,,,,
South Korea,KOR,34,,,,,,0.07967,0.09513,0.07258,0.04705,,,,,,,,,
South Korea,KOR,35,,,,,,0.06741,0.07877,0.06193,0.03667,0.03056,,,,,,,,
South Korea,KOR,36,,,,,,0.05671,0.0596,0.04928,0.0306,0.02158,,,,,,,,
South Korea,KOR,37,,,,,,0.04326,0.04417,0.03678,0.02372,0.01544,,,,,,,,
South Korea,KOR,38,,,,,,,0.03219,0.02668,0.01678,0.01138,,,,,,,,
South Korea,KOR,39,,,,,,,0.02305,0.0197,0.01249,0.00799,,,,,,,,
South Korea,KOR,40,,,,,,,0.01551,0.01356,0.0095,0.00552,0.00519,,,,,,,
South Korea,KOR,41,,,,,,,0.0106,0.00858,0.00647,0.00389,0.00329,,,,,,,
South Korea,KOR,42,,,,,,,0.00636,0.0051,0.00387,0.00245,0.00207,,,,,,,
South Korea,KOR,43,,,,,,,,0.00284,0.00213,0.00141,0.00126,,,,,,,
South Korea,KOR,44,,,,,,,,0.00136,0.00109,0.00086,0.00077,,,,,,,
South Korea,KOR,45,,,,,,,,0.00058,0.00048,0.00049,0.00039,0.00046,,,,,,
South Korea,KOR,46,,,,,,,,0.00022,0.00021,0.00025,0.00024,0.00029,,,,,,
South Korea,KOR,47,,,,,,,,0.0001,0.00008,0.00007,0.00011,0.00022,,,,,,
South Korea,KOR,48,,,,,,,,,0.00004,0.00004,0.00007,0.00015,,,,,,
South Korea,KOR,49,,,,,,,,,0.00001,0.00002,0.00004,0.00009,,,,,,
South Korea,KOR,50,,,,,,,,,0.00001,0.00001,0.00007,0.00008,0.00012,,,,,
South Korea,KOR,51,,,,,,,,,0,0.00001,0.00004,0.00004,0.00007,,,,,
South Korea,KOR,52,,,,,,,,,0,0.00001,0.00002,0.00002,0.00003,,,,,
South Korea,KOR,53,,,,,,,,,,0,0.00001,0.00001,0.00001,,,,,
South Korea,KOR,54,,,,,,,,,,0,0,0,0,,,,,
South Korea,KOR,55,,,,,,,,,,0,0,0,0,0,,,,
Spain,ESP,12,0.00001,0.00001,0,0.00001,0,0,0.00001,0.00001,0.00002,0.00005,0,0,0,0,0,0,0,0
Spain,ESP,13,,0.00005,0.00006,0.00007,0.00006,0.00004,0.00006,0.00008,0.00013,0.00023,0.00004,0.00004,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001
Spain,ESP,14,,0.00025,0.00046,0.00056,0.00054,0.00033,0.00031,0.00037,0.00061,0.00099,0.00063,0.00041,0.00026,0.00022,0.00017,0.00009,0.00006,0.00011
Spain,ESP,15,,0.00083,0.00164,0.00199,0.00215,0.00182,0.00128,0.00163,0.00234,0.0037,0.00317,0.00155,0.00115,0.00105,0.00112,0.00058,0.00034,0.0005
Spain,ESP,16,,0.00201,0.00361,0.00445,0.00598,0.0049,0.00344,0.00433,0.00637,0.00952,0.00958,0.00508,0.00378,0.00506,0.00299,0.00185,0.00163,0.00146
Spain,ESP,17,,0.0035,0.00582,0.00788,0.01169,0.00915,0.00692,0.00833,0.01341,0.01801,0.02129,0.01236,0.0091,0.00862,0.00606,0.00516,0.00522,0.00522
Spain,ESP,18,,,0.00875,0.01141,0.01766,0.01495,0.01112,0.01212,0.02083,0.02776,0.03826,0.02784,0.01816,0.01473,0.01363,0.01179,0.01257,0.0145
Spain,ESP,19,,,0.0127,0.01584,0.02195,0.02073,0.01574,0.01482,0.02652,0.03837,0.0569,0.05477,0.03459,0.02937,0.02639,0.02191,0.02251,0.02791
Spain,ESP,20,,,0.01495,0.01905,0.02507,0.02574,0.01962,0.01675,0.03018,0.04621,0.07264,0.0823,0.06291,0.05303,0.04419,0.04195,0.03611,0.04228
Spain,ESP,21,,,0.01731,0.0218,0.02608,0.03035,0.0233,0.01889,0.03358,0.05182,0.08233,0.11292,0.09979,0.08031,0.07443,0.06799,0.05842,0.0617
Spain,ESP,22,,,0.02023,0.0245,0.02787,0.03582,0.02744,0.02135,0.03691,0.05866,0.09288,0.14029,0.13905,0.11648,0.11267,0.10149,0.08492,0.09367
Spain,ESP,23,,,,0.02752,0.03024,0.03862,0.03174,0.02583,0.04058,0.06556,0.10068,0.15549,0.16962,0.15955,0.15157,0.13578,0.10835,0.12106
Spain,ESP,24,,,,0.03091,0.03508,0.041,0.03724,0.03207,0.04545,0.07464,0.10744,0.15763,0.19076,0.18897,0.18183,0.16123,0.13376,0.13614
Spain,ESP,25,,,,0.03378,0.04059,0.0445,0.04448,0.04086,0.05197,0.08422,0.11104,0.15162,0.19759,0.20609,0.19264,0.18222,0.15707,0.14669
Spain,ESP,26,,,,0.03753,0.04677,0.04903,0.05347,0.05027,0.0611,0.09284,0.11304,0.14261,0.18788,0.20741,0.20277,0.18688,0.17262,0.15814
Spain,ESP,27,,,,0.04331,0.05191,0.05483,0.06336,0.06246,0.0698,0.09739,0.11322,0.13087,0.17065,0.19861,0.20366,0.19111,0.1799,0.16462
Spain,ESP,28,,,,,0.05805,0.06394,0.07291,0.07497,0.07966,0.0994,0.11068,0.12041,0.15151,0.19073,0.19493,0.19664,0.17832,0.16297
Spain,ESP,29,,,,,0.06384,0.07462,0.07993,0.08512,0.09251,0.10014,0.10783,0.11042,0.13425,0.17856,0.18694,0.19549,0.18134,0.16076
Spain,ESP,30,,,,,0.0709,0.08483,0.08737,0.09586,0.10023,0.09957,0.10125,0.0995,0.11838,0.15316,0.16796,0.17769,0.17161,0.15096
Spain,ESP,31,,,,,0.07682,0.0904,0.09276,0.10033,0.1015,0.09572,0.0903,0.08243,0.09197,0.12481,0.14229,0.15656,0.15115,0.13775
Spain,ESP,32,,,,,0.07997,0.09059,0.09418,0.10205,0.10189,0.08861,0.08025,0.0709,0.0765,0.10584,0.12192,0.1396,0.13897,0.12954
Spain,ESP,33,,,,,,0.08964,0.0936,0.09939,0.0976,0.08247,0.06836,0.05983,0.06402,0.08755,0.10956,0.12452,0.13318,0.12301
Spain,ESP,34,,,,,,0.08559,0.09388,0.09377,0.09206,0.07634,0.05813,0.04987,0.05396,0.0718,0.09643,0.1156,0.12716,0.12055
Spain,ESP,35,,,,,,0.08135,0.08897,0.08636,0.0825,0.06789,0.04946,0.04194,0.04482,0.05821,0.08073,0.10068,0.11187,0.10867
Spain,ESP,36,,,,,,0.07591,0.07945,0.07536,0.07069,0.0567,0.04139,0.03368,0.0363,0.04772,0.06951,0.08289,0.09714,0.09027
Spain,ESP,37,,,,,,0.06362,0.0666,0.06175,0.05795,0.04587,0.03287,0.02648,0.02794,0.0381,0.05641,0.06974,0.08281,0.07865
Spain,ESP,38,,,,,,,0.0548,0.0506,0.04636,0.03639,0.02588,0.02022,0.02142,0.03006,0.04494,0.05792,0.06741,0.07159
Spain,ESP,39,,,,,,,0.04322,0.04101,0.03633,0.02776,0.02032,0.01476,0.01564,0.02282,0.03447,0.04754,0.05564,0.06262
Spain,ESP,40,,,,,,,0.03332,0.03134,0.02678,0.01963,0.01457,0.01052,0.01105,0.01665,0.02648,0.03759,0.04577,0.05226
Spain,ESP,41,,,,,,,0.02369,0.02178,0.01829,0.01306,0.00977,0.00697,0.0076,0.01057,0.01721,0.02599,0.03494,0.04141
Spain,ESP,42,,,,,,,0.01557,0.01437,0.01227,0.00883,0.00649,0.00444,0.00456,0.00684,0.01138,0.0179,0.02212,0.02847
Spain,ESP,43,,,,,,,,0.00899,0.00759,0.00547,0.00385,0.00265,0.00266,0.00383,0.00683,0.01055,0.01286,0.01596
Spain,ESP,44,,,,,,,,0.00544,0.0047,0.00334,0.00225,0.00152,0.00134,0.00212,0.00392,0.00605,0.00803,0.0088
Spain,ESP,45,,,,,,,,0.00328,0.00295,0.00194,0.00139,0.00087,0.00071,0.00099,0.00192,0.00309,0.00452,0.00464
Spain,ESP,46,,,,,,,,0.0022,0.00169,0.0011,0.00093,0.00042,0.00027,0.00043,0.00086,0.00138,0.00233,0.00261
Spain,ESP,47,,,,,,,,0.00127,0.00116,0.00057,0.00053,0.00024,0.00013,0.00021,0.00036,0.00072,0.00105,0.0017
Spain,ESP,48,,,,,,,,,0.00063,0.0004,0.00036,0.00015,0.0001,0.00011,0.00015,0.0003,0.0005,0.00112
Spain,ESP,49,,,,,,,,,0.00038,0.00028,0.00024,0.0001,0.00006,0.00005,0.00008,0.00026,0.00029,0.00056
Spain,ESP,50,,,,,,,,,0.00025,0.00018,0.00019,0.0001,0.00003,0.00001,0.00005,0.00015,0.00026,0.00024
Spain,ESP,51,,,,,,,,,0.00015,0.00011,0.00007,0.00003,0.00002,0.00001,0.00003,0.00005,0.0001,0.00013
Spain,ESP,52,,,,,,,,,0.00008,0.00004,0.00005,0.00004,0.00002,0.00001,0.00002,0.00004,0.00008,0.00009
Spain,ESP,53,,,,,,,,,,0.00002,0.00002,0.00002,0.00002,0.00001,0.00002,0.00003,0.00005,0.00008
Spain,ESP,54,,,,,,,,,,0.00002,0.00003,0.00002,0.00001,0,0.00001,0.00003,0.00005,0.00005
Spain,ESP,55,,,,,,,,,,0.00003,0,0,0,0.00001,0.00001,0.00002,0.00002,0.00005
Sweden,SWE,12,0,0,0,0.00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,13,0,0.00002,0.00004,0.00002,0,0.00006,0,0,0,0.00003,0.00002,0.00005,0.00002,0,0,0,0.00004,0.00002
Sweden,SWE,14,,0.00004,0.00006,0.00006,0.00011,0.00014,0.00018,0.00013,0.00013,0.00017,0.00032,0.00029,0.00039,0.0002,0.00018,0.00019,0.00014,0.00019
Sweden,SWE,15,,0.00017,0.00038,0.00036,0.00054,0.00068,0.00066,0.00084,0.00052,0.00096,0.00155,0.00244,0.00315,0.00224,0.00163,0.00157,0.00123,0.00077
Sweden,SWE,16,,0.00042,0.00112,0.00143,0.00154,0.00221,0.00206,0.00268,0.00249,0.00271,0.00596,0.01221,0.0168,0.01387,0.01116,0.01019,0.00778,0.00429
Sweden,SWE,17,,0.00091,0.00272,0.00324,0.00398,0.00563,0.00478,0.00644,0.00701,0.00778,0.01379,0.02807,0.0396,0.03695,0.03304,0.0334,0.02751,0.01506
Sweden,SWE,18,,0.00187,0.00539,0.0069,0.00727,0.00834,0.01016,0.01315,0.01618,0.01495,0.02777,0.04753,0.05705,0.0678,0.06088,0.05923,0.05667,0.04025
Sweden,SWE,19,,,0.00973,0.01164,0.01578,0.01676,0.0184,0.02376,0.03762,0.03005,0.04501,0.07065,0.0732,0.09621,0.08404,0.08842,0.08294,0.07094
Sweden,SWE,20,,,0.01472,0.02036,0.02535,0.02685,0.02658,0.03368,0.05681,0.04895,0.06227,0.08248,0.09181,0.11484,0.10308,0.11256,0.10562,0.09799
Sweden,SWE,21,,,0.02036,0.03008,0.0348,0.03837,0.03761,0.04315,0.07092,0.06699,0.07538,0.09334,0.11241,0.12656,0.12267,0.12846,0.11904,0.11695
Sweden,SWE,22,,,0.02653,0.03728,0.04634,0.05159,0.04813,0.05232,0.08397,0.09028,0.08656,0.10391,0.12817,0.13341,0.13984,0.13725,0.12994,0.12989
Sweden,SWE,23,,,0.03311,0.0478,0.05666,0.06149,0.05436,0.06033,0.09666,0.11137,0.09803,0.11181,0.13578,0.13313,0.1564,0.14656,0.13649,0.1342
Sweden,SWE,24,,,,0.05773,0.07011,0.07732,0.06923,0.07075,0.10216,0.13544,0.11785,0.12459,0.14322,0.14033,0.16755,0.15095,0.14084,0.13567
Sweden,SWE,25,,,,0.0665,0.08837,0.08795,0.08405,0.08555,0.10899,0.14946,0.1313,0.12604,0.13966,0.14735,0.16947,0.15239,0.14602,0.13526
Sweden,SWE,26,,,,0.07819,0.09794,0.1004,0.09805,0.09773,0.10805,0.15421,0.14109,0.12697,0.12993,0.14145,0.15968,0.15242,0.14576,0.1337
Sweden,SWE,27,,,,0.08574,0.10719,0.11308,0.11505,0.11303,0.1102,0.15128,0.14791,0.12189,0.12107,0.13281,0.14494,0.14852,0.13906,0.13037
Sweden,SWE,28,,,,0.09619,0.1188,0.1266,0.12965,0.12788,0.11663,0.14696,0.15273,0.12366,0.11674,0.12031,0.12516,0.14507,0.12957,0.12117
Sweden,SWE,29,,,,,0.12463,0.13171,0.1426,0.13568,0.11949,0.13128,0.15079,0.12095,0.10964,0.10101,0.10845,0.13249,0.1193,0.11322
Sweden,SWE,30,,,,,0.12753,0.14072,0.14516,0.14435,0.1211,0.11712,0.14103,0.11598,0.09657,0.08294,0.09587,0.11385,0.10486,0.1072
Sweden,SWE,31,,,,,0.12567,0.13402,0.14325,0.14502,0.1222,0.10228,0.12989,0.10744,0.08672,0.07132,0.08077,0.0971,0.09372,0.09657
Sweden,SWE,32,,,,,0.11069,0.12737,0.13765,0.13808,0.11844,0.09161,0.11198,0.09869,0.0734,0.06061,0.06472,0.07728,0.0851,0.08601
Sweden,SWE,33,,,,,0.10089,0.1156,0.12661,0.1232,0.11087,0.08168,0.09186,0.08706,0.06434,0.05143,0.05276,0.06163,0.07789,0.07424
Sweden,SWE,34,,,,,,0.10375,0.11402,0.11725,0.10036,0.07432,0.07666,0.07511,0.05618,0.04515,0.04122,0.05107,0.06727,0.06235
Sweden,SWE,35,,,,,,0.09058,0.09862,0.09878,0.08717,0.06755,0.061,0.06625,0.04856,0.03566,0.03152,0.03845,0.05491,0.05437
Sweden,SWE,36,,,,,,0.07599,0.08139,0.08313,0.07626,0.05653,0.04833,0.0541,0.04109,0.03103,0.02595,0.03045,0.04363,0.04605
Sweden,SWE,37,,,,,,0.05917,0.06663,0.06751,0.06134,0.04861,0.03874,0.0412,0.03461,0.02317,0.01942,0.02304,0.03304,0.0381
Sweden,SWE,38,,,,,,0.04734,0.05478,0.05253,0.04976,0.03867,0.02966,0.03189,0.02795,0.01941,0.0157,0.01719,0.02366,0.03198
Sweden,SWE,39,,,,,,,0.04193,0.03829,0.03878,0.03062,0.02329,0.02218,0.02161,0.01542,0.0124,0.01182,0.01625,0.02516
Sweden,SWE,40,,,,,,,0.03153,0.02905,0.02791,0.02136,0.01598,0.01465,0.01568,0.01074,0.00831,0.0073,0.01118,0.01833
Sweden,SWE,41,,,,,,,0.02071,0.02044,0.01831,0.0158,0.01298,0.00988,0.0098,0.0069,0.0056,0.00448,0.00735,0.01167
Sweden,SWE,42,,,,,,,0.01248,0.01294,0.01232,0.01058,0.00761,0.00586,0.00712,0.00429,0.00349,0.00299,0.0043,0.00702
Sweden,SWE,43,,,,,,,0.00756,0.00736,0.00744,0.00614,0.00481,0.00398,0.00358,0.00293,0.00291,0.00166,0.00225,0.0037
Sweden,SWE,44,,,,,,,,0.00462,0.00374,0.00391,0.00286,0.00194,0.00164,0.00124,0.00155,0.0011,0.00117,0.00244
Sweden,SWE,45,,,,,,,,0.00223,0.00213,0.00177,0.00144,0.00081,0.00088,0.00081,0.00084,0.00047,0.00039,0.00074
Sweden,SWE,46,,,,,,,,0.00154,0.0013,0.00096,0.00091,0.00041,0.00032,0.00033,0.00029,0.00035,0.00022,0.00028
Sweden,SWE,47,,,,,,,,0.00076,0.00055,0.00055,0.00037,0.00017,0.00018,0.0002,0.00006,0.00012,0.00011,0.00018
Sweden,SWE,48,,,,,,,,0.00036,0.00044,0.00034,0.00026,0.00009,0.00005,0,0.00002,0,0.00007,0.0001
Sweden,SWE,49,,,,,,,,,0.0004,0.00018,0.00014,0.00003,0.00005,0.00002,0,0,0,0
Sweden,SWE,50,,,,,,,,,0.00012,0.00022,0.00017,0.00003,0.00002,0,0,0.00002,0,0
Sweden,SWE,51,,,,,,,,,0.00009,0.00009,0.00005,0.00003,0.00002,0.00002,0,0,0,0
Sweden,SWE,52,,,,,,,,,0.00014,0.00003,0.00007,0.00002,0,0,0,0,0,0
Sweden,SWE,53,,,,,,,,,0.00003,0.00006,0.00002,0.00002,0.00002,0,0,0.00002,0,0
Sweden,SWE,54,,,,,,,,,,0,0.00002,0,0,0.00002,0,0,0,0
Sweden,SWE,55,,,,,,,,,,0.00001,0,0,0,0,0,0,0,0
Switzerland,CHE,12,0,0,0,0,0,0,0.00003,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,13,,0,0,0.00002,0,0,0,0.00003,0.00002,0.00004,0,0.00005,0,0.00002,0,0,0.00003,0
Switzerland,CHE,14,,0,0.0001,0.0001,0.00012,0.00007,0.00003,0.00005,0.00009,0.00008,0.00013,0.00018,0.00013,0.00007,0.00016,0.00016,0.00003,0.00002
Switzerland,CHE,15,,0.00007,0.00034,0.00024,0.00027,0.00041,0.00018,0.00032,0.00011,0.0004,0.00047,0.00078,0.00048,0.00055,0.00061,0.00058,0.00015,0.00022
Switzerland,CHE,16,,0.00034,0.00055,0.00111,0.00114,0.00142,0.00093,0.00127,0.00124,0.00151,0.00215,0.0033,0.00288,0.00212,0.0016,0.00133,0.00202,0.0013
Switzerland,CHE,17,,0.00092,0.00149,0.00234,0.00266,0.00328,0.00335,0.0036,0.00349,0.00452,0.00608,0.01333,0.01116,0.00989,0.00765,0.00606,0.00655,0.00481
Switzerland,CHE,18,,,0.00256,0.00373,0.00567,0.00758,0.00809,0.00875,0.00903,0.01111,0.01422,0.02728,0.03339,0.02865,0.02304,0.01697,0.01784,0.01323
Switzerland,CHE,19,,,0.00507,0.00733,0.01132,0.0144,0.01655,0.01512,0.01714,0.01812,0.02877,0.04272,0.05852,0.05984,0.04685,0.03706,0.03517,0.03008
Switzerland,CHE,20,,,0.0078,0.01168,0.0154,0.01974,0.02426,0.02664,0.0284,0.02971,0.04391,0.05568,0.08717,0.08989,0.07649,0.06288,0.05491,0.05187
Switzerland,CHE,21,,,0.01121,0.01753,0.02255,0.02755,0.0321,0.03784,0.03997,0.04156,0.06355,0.07093,0.10589,0.12266,0.11602,0.0935,0.08024,0.07832
Switzerland,CHE,22,,,0.01712,0.02283,0.02832,0.03517,0.04008,0.04605,0.04983,0.05558,0.07754,0.08519,0.11576,0.14162,0.15337,0.11945,0.10246,0.10356
Switzerland,CHE,23,,,,0.02994,0.03664,0.04174,0.04808,0.05729,0.06324,0.07314,0.09276,0.10111,0.12496,0.14974,0.17895,0.13868,0.12196,0.12486
Switzerland,CHE,24,,,,0.0388,0.04583,0.05017,0.05484,0.06704,0.07271,0.0901,0.11076,0.11314,0.12995,0.14957,0.19286,0.15191,0.13413,0.14085
Switzerland,CHE,25,,,,0.0501,0.05521,0.06101,0.06399,0.0739,0.087,0.11034,0.12168,0.12834,0.12795,0.15109,0.19111,0.18007,0.15867,0.15091
Switzerland,CHE,26,,,,0.05979,0.0639,0.06962,0.07551,0.08087,0.0996,0.11961,0.12925,0.13395,0.13032,0.14578,0.17582,0.18398,0.16871,0.15251
Switzerland,CHE,27,,,,0.06686,0.07722,0.08132,0.0838,0.08905,0.10636,0.12391,0.13509,0.12913,0.12668,0.1334,0.16022,0.18528,0.17023,0.158
Switzerland,CHE,28,,,,,0.08939,0.09175,0.09557,0.09793,0.11392,0.12622,0.13863,0.12446,0.11728,0.11744,0.14343,0.17127,0.16183,0.15175
Switzerland,CHE,29,,,,,0.09787,0.10337,0.10309,0.10549,0.11822,0.12192,0.13127,0.11809,0.11292,0.10596,0.12258,0.15561,0.14659,0.14533
Switzerland,CHE,30,,,,,0.11184,0.11303,0.10995,0.10977,0.11475,0.11714,0.12272,0.10788,0.09997,0.08802,0.10669,0.13502,0.13669,0.13229
Switzerland,CHE,31,,,,,0.11642,0.11843,0.11772,0.11285,0.10621,0.11152,0.11111,0.09724,0.08394,0.07648,0.08818,0.11381,0.122,0.12443
Switzerland,CHE,32,,,,,0.10933,0.11798,0.11578,0.1108,0.09932,0.09883,0.09275,0.0842,0.07359,0.06303,0.06999,0.09576,0.10757,0.10795
Switzerland,CHE,33,,,,,,0.11391,0.11137,0.10521,0.09221,0.08519,0.078,0.07334,0.05857,0.05415,0.05896,0.07946,0.09762,0.09731
Switzerland,CHE,34,,,,,,0.10616,0.10732,0.10097,0.08398,0.0742,0.06553,0.05974,0.04695,0.04265,0.04355,0.06279,0.08243,0.08696
Switzerland,CHE,35,,,,,,0.09909,0.09774,0.09116,0.0764,0.06214,0.05577,0.0502,0.03825,0.03557,0.03358,0.05182,0.06836,0.07402
Switzerland,CHE,36,,,,,,0.08498,0.085,0.07838,0.06328,0.04947,0.04353,0.03896,0.03022,0.02558,0.02501,0.04101,0.05362,0.06191
Switzerland,CHE,37,,,,,,0.06354,0.06833,0.06516,0.05434,0.03876,0.03387,0.02838,0.02417,0.01927,0.01926,0.02916,0.04119,0.05269
Switzerland,CHE,38,,,,,,,0.05552,0.05207,0.04457,0.0312,0.02548,0.02126,0.01782,0.01421,0.01421,0.02092,0.03345,0.04415
Switzerland,CHE,39,,,,,,,0.0407,0.04102,0.03313,0.02545,0.01922,0.01508,0.01405,0.01045,0.01163,0.01554,0.02515,0.03337
Switzerland,CHE,40,,,,,,,0.03011,0.03059,0.02531,0.01841,0.01417,0.01059,0.00947,0.00735,0.00738,0.0094,0.01767,0.0259
Switzerland,CHE,41,,,,,,,0.02033,0.02025,0.01653,0.01245,0.00927,0.00683,0.00563,0.00479,0.00482,0.00603,0.01209,0.01741
Switzerland,CHE,42,,,,,,,0.01181,0.01249,0.01027,0.00768,0.0052,0.00412,0.0039,0.0026,0.00254,0.00379,0.00753,0.0122
Switzerland,CHE,43,,,,,,,,0.00751,0.00631,0.00469,0.0031,0.00246,0.00204,0.00143,0.00178,0.00179,0.00381,0.00677
Switzerland,CHE,44,,,,,,,,0.00488,0.00373,0.00281,0.0018,0.00146,0.00091,0.00082,0.00088,0.00137,0.00227,0.00353
